X;Y;Name;Sensor;Year;Day;Value
555870.52;7137658.6;toar_LT51590151998199KIS00_2;LT5;1998;199;null
555870.52;7137658.6;toar_LT51600151998110KIS00_2;LT5;1998;110;0.604634275873667
555870.52;7137658.6;toar_LT51600161987176KIS03_2;LT5;1987;176;null
555870.52;7137658.6;toar_LT51610152006203KIS02_2;LT5;2006;203;0.551009621328483
555870.52;7137658.6;toar_LT51620152010189MOR00_2;LT5;2010;189;0.784796925609983
555870.52;7137658.6;toar_LT51600152007231IKR01_2;LT5;2007;231;0.0748995417380675
555870.52;7137658.6;toar_LT51590151986086KIS00_2;LT5;1986;086;null
555870.52;7137658.6;toar_LT51600162009204KIS01_2;LT5;2009;204;null
555870.52;7137658.6;toar_LT51620151994225KIS00_2;LT5;1994;225;0.0910010032522962
555870.52;7137658.6;toar_LT51620151998156KIS00_2;LT5;1998;156;0.678524437952211
555870.52;7137658.6;toar_LT51610151994186KIS00_2;LT5;1994;186;0.0750284533790466
555870.52;7137658.6;toar_LT51590151985147KIS00_2;LT5;1985;147;null
555870.52;7137658.6;toar_LT51580161986111KIS00_2;LT5;1986;111;null
555870.52;7137658.6;toar_LT51610161988090KIS00_2;LT5;1988;090;null
555870.52;7137658.6;toar_LT51590151985067KIS00_2;LT5;1985;067;null
555870.52;7137658.6;toar_LT51600161990216KIS00_2;LT5;1990;216;null
555870.52;7137658.6;toar_LT51590152009181KIS01_2;LT5;2009;181;null
555870.52;7137658.6;toar_LT51610161988122KIS00_2;LT5;1988;122;null
555870.52;7137658.6;toar_LT51580161989263KIS00_2;LT5;1989;263;null
555870.52;7137658.6;toar_LT51610151986164XXX03_2;LT5;1986;164;0.121236609720237
555870.52;7137658.6;toar_LT51620152011272KIS01_2;LT5;2011;272;0.690560681964678
555870.52;7137658.6;toar_LT51590161988220KIS00_2;LT5;1988;220;null
555870.52;7137658.6;toar_LT51610161998261KIS00_2;LT5;1998;261;null
555870.52;7137658.6;toar_LT51610152011217KIS01_2;LT5;2011;217;0.0770126120249921
555870.52;7137658.6;toar_LT51580161987178XXX02_2;LT5;1987;178;null
555870.52;7137658.6;toar_LT51610161986196XXX03_2;LT5;1986;196;null
555870.52;7137658.6;toar_LT51600151986253KIS02_2;LT5;1986;253;0.117361213574935
555870.52;7137658.6;toar_LT51600161999177KIS00_2;LT5;1999;177;null
555870.52;7137658.6;toar_LT51610151994266KIS00_2;LT5;1994;266;0.457746762509687
555870.52;7137658.6;toar_LT51580161998240BIK00_2;LT5;1998;240;null
555870.52;7137658.6;toar_LT51600161989069KIS00_2;LT5;1989;069;null
555870.52;7137658.6;toar_LT51600161987224XXX02_2;LT5;1987;224;null
555870.52;7137658.6;toar_LT51590151998279KIS01_2;LT5;1998;279;null
555870.52;7137658.6;toar_LT41580161988237XXX03_2;LT4;1988;237;null
555870.52;7137658.6;toar_LT51600161986189XXX03_2;LT5;1986;189;null
555870.52;7137658.6;toar_LT51590152010184KIS01_2;LT5;2010;184;null
555870.52;7137658.6;toar_LT51590151987041XXX02_2;LT5;1987;041;null
555870.52;7137658.6;toar_LT51620151988177KIS00_2;LT5;1988;177;0.117430531136634
555870.52;7137658.6;toar_LT51580162011180MOR00_2;LT5;2011;180;null
555870.52;7137658.6;toar_LT41610151988242XXX03_2;LT4;1988;242;0.218918587556249
555870.52;7137658.6;toar_LT51620151986219XXX03_2;LT5;1986;219;0.0937624476565269
555870.52;7137658.6;toar_LT51600152011146KIS00_2;LT5;2011;146;0.0674840614629368
555870.52;7137658.6;toar_LT51620151986251XXX03_2;LT5;1986;251;0.438642498907159
555870.52;7137658.6;toar_LT51600151987128XXX02_2;LT5;1987;128;0.386368457653728
555870.52;7137658.6;toar_LT51610162007222MOR00_2;LT5;2007;222;null
555870.52;7137658.6;toar_LT51590161986134XXX03_2;LT5;1986;134;null
555870.52;7137658.6;toar_LT51610161989268KIS00_2;LT5;1989;268;null
555870.52;7137658.6;toar_LT51580162011244MOR00_2;LT5;2011;244;null
555870.52;7137658.6;toar_LT51590162010152MOR00_2;LT5;2010;152;null
555870.52;7137658.6;toar_LT51590151994188KIS00_2;LT5;1994;188;null
555870.52;7137658.6;toar_LT51610151998229KIS00_2;LT5;1998;229;0.132805682978897
555870.52;7137658.6;toar_LT51600161987192XXX02_2;LT5;1987;192;null
555870.52;7137658.6;toar_LT51590152009229KIS01_2;LT5;2009;229;null
555870.52;7137658.6;toar_LT51620151990230KIS00_2;LT5;1990;230;0.44156686898209
555870.52;7137658.6;toar_LT51610161987087XXX02_2;LT5;1987;087;null
555870.52;7137658.6;toar_LT51580161986143XXX03_2;LT5;1986;143;null
555870.52;7137658.6;toar_LT51620151986171XXX03_2;LT5;1986;171;0.805624256553132
555870.52;7137658.6;toar_LT51590161987185XXX02_2;LT5;1987;185;null
555870.52;7137658.6;toar_LT51610151990191KIS00_2;LT5;1990;191;0.0683929711509884
555870.52;7137658.6;toar_LT51580161998208KIS00_2;LT5;1998;208;null
555870.52;7137658.6;toar_LT51600161999225KIS00_2;LT5;1999;225;null
555870.52;7137658.6;toar_LT51600152011226KIS01_2;LT5;2011;226;0.0727891205379087
555870.52;7137658.6;toar_LT51590151989254KIS00_2;LT5;1989;254;null
555870.52;7137658.6;toar_LT51610161987183XXX02_2;LT5;1987;183;null
555870.52;7137658.6;toar_LT51610161986244XXX03_2;LT5;1986;244;null
555870.52;7137658.6;toar_LT51590152011155KIS00_2;LT5;2011;155;null
555870.52;7137658.6;toar_LT51610151994170KIS00_2;LT5;1994;170;0.0739637486025239
555870.52;7137658.6;toar_LT51580161987050XXX02_2;LT5;1987;050;null
555870.52;7137658.6;toar_LT51580161985220KIS00_2;LT5;1985;220;null
555870.52;7137658.6;toar_LT51610161987199XXX02_2;LT5;1987;199;null
555870.52;7137658.6;toar_LT51600151986077KIS00_2;LT5;1986;077;0.575684697845393
555870.52;7137658.6;toar_LT51580161987098XXX02_2;LT5;1987;098;null
555870.52;7137658.6;toar_LT51620151994177KIS00_2;LT5;1994;177;0.0636185663844695
555870.52;7137658.6;toar_LT51590162007160MOR01_2;LT5;2007;160;null
555870.52;7137658.6;toar_LT51600152007247IKR01_2;LT5;2007;247;0.0756339234093426
555870.52;7137658.6;toar_LT51580161998112KIS00_2;LT5;1998;112;null
555870.52;7137658.6;toar_LT41590151988276XXX03_2;LT4;1988;276;null
555870.52;7137658.6;toar_LT51580161989087KIS00_2;LT5;1989;087;null
555870.52;7137658.6;toar_LT51620152007213MOR00_2;LT5;2007;213;0.583138391094948
555870.52;7137658.6;toar_LT51590161989254KIS00_2;LT5;1989;254;null
555870.52;7137658.6;toar_LT41590151988244XXX01_2;LT4;1988;244;null
555870.52;7137658.6;toar_LT51610151989172KIS00_2;LT5;1989;172;0.168483799358779
555870.52;7137658.6;toar_LT51610152011137KIS00_2;LT5;2011;137;0.233239016129665
555870.52;7137658.6;toar_LT51620152011240KIS01_2;LT5;2011;240;0.378761053996251
555870.52;7137658.6;toar_LT51580161987146XXX02_2;LT5;1987;146;null
555870.52;7137658.6;toar_LT51590151987233XXX02_2;LT5;1987;233;null
555870.52;7137658.6;toar_LT51600161999193KIS00_2;LT5;1999;193;null
555870.52;7137658.6;toar_LT51610162006283MOR00_2;LT5;2006;283;null
555870.52;7137658.6;toar_LT51580161989231KIS00_2;LT5;1989;231;null
555870.52;7137658.6;toar_LT51620151988209KIS01_2;LT5;1988;209;0.225654052597945
555870.52;7137658.6;toar_LT51610162010214KIS01_2;LT5;2010;214;null
555870.52;7137658.6;toar_LT51610162006235MOR00_2;LT5;2006;235;null
555870.52;7137658.6;toar_LT51600162007199MOR01_2;LT5;2007;199;null
555870.52;7137658.6;toar_LT51620151985248KIS00_2;LT5;1985;248;0.106157605672521
555870.52;7137658.6;toar_LT51610161987263XXX02_2;LT5;1987;263;null
555870.52;7137658.6;toar_LT51600152009252MOR00_2;LT5;2009;252;0.0800340552102283
555870.52;7137658.6;toar_LT51600161986237XXX03_2;LT5;1986;237;null
555870.52;7137658.6;toar_LT51620151987254XXX02_2;LT5;1987;254;0.362442034637919
555870.52;7137658.6;toar_LT51600152007263IKR01_2;LT5;2007;263;0.0901222282075548
555870.52;7137658.6;toar_LT51610151986356XXX03_2;LT5;1986;356;0.343045395932693
555870.52;7137658.6;toar_LT51590151997260KIS00_2;LT5;1997;260;null
555870.52;7137658.6;toar_LT51610161986148XXX04_2;LT5;1986;148;null
555870.52;7137658.6;toar_LT51610151998213KIS00_2;LT5;1998;213;0.270029772539976
555870.52;7137658.6;toar_LT51600162009172KIS01_2;LT5;2009;172;null
555870.52;7137658.6;toar_LT51600151987144XXX02_2;LT5;1987;144;0.108615663637626
555870.52;7137658.6;toar_LT51590152007256IKR00_2;LT5;2007;256;null
555870.52;7137658.6;toar_LT51600151985170KIS00_2;LT5;1985;170;0.136309517776059
555870.52;7137658.6;toar_LT51610161989108KIS00_2;LT5;1989;108;null
555870.52;7137658.6;toar_LT51590162007128IKR01_2;LT5;2007;128;null
555870.52;7137658.6;toar_LT51580161986271XXX02_2;LT5;1986;271;null
555870.52;7137658.6;toar_LT51600151988259KIS00_2;LT5;1988;259;0.0984610811180972
555870.52;7137658.6;toar_LT51580162007137MOR01_2;LT5;2007;137;null
555870.52;7137658.6;toar_LT51590161986086KIS00_2;LT5;1986;086;null
555870.52;7137658.6;toar_LT51600152007183IKR01_2;LT5;2007;183;0.0555372692475461
555870.52;7137658.6;toar_LT51610161987215XXX02_2;LT5;1987;215;null
555870.52;7137658.6;toar_LT51600161988243KIS00_2;LT5;1988;243;null
555870.52;7137658.6;toar_LT51590152007128IKR01_2;LT5;2007;128;null
555870.52;7137658.6;toar_LT51590151998167KIS00_2;LT5;1998;167;null
555870.52;7137658.6;toar_LT51600151989133KIS00_2;LT5;1989;133;0.300510899001769
555870.52;7137658.6;toar_LT51590152009293KIS00_2;LT5;2009;293;null
555870.52;7137658.6;toar_LT51590151985227KIS00_2;LT5;1985;227;null
555870.52;7137658.6;toar_LT51590161988188KIS00_2;LT5;1988;188;null
555870.52;7137658.6;toar_LT51610161989220KIS00_2;LT5;1989;220;null
555870.52;7137658.6;toar_LT51600162011242KIS01_2;LT5;2011;242;null
555870.52;7137658.6;toar_LT41600161988171XXX03_2;LT4;1988;171;null
555870.52;7137658.6;toar_LT51610162009259MOR00_2;LT5;2009;259;null
555870.52;7137658.6;toar_LT51610151994202KIS00_2;LT5;1994;202;0.0706455024314107
555870.52;7137658.6;toar_LT51590161989110KIS00_2;LT5;1989;110;null
555870.52;7137658.6;toar_LT51600152009236KIS00_2;LT5;2009;236;0.0737441033260747
555870.52;7137658.6;toar_LT51590161990177KIS00_2;LT5;1990;177;null
555870.52;7137658.6;toar_LT41580161988157XXX03_2;LT4;1988;157;null
555870.52;7137658.6;toar_LT51620151987174XXX02_2;LT5;1987;174;0.0697914442071473
555870.52;7137658.6;toar_LT51620151998172KIS00_2;LT5;1998;172;0.208055129797379
555870.52;7137658.6;toar_LT51590151986150XXX03_2;LT5;1986;150;null
555870.52;7137658.6;toar_LT51590161986214XXX03_2;LT5;1986;214;null
555870.52;7137658.6;toar_LT51620152011144KIS00_2;LT5;2011;144;0.213919956925798
555870.52;7137658.6;toar_LT51590162009229MOR00_2;LT5;2009;229;null
555870.52;7137658.6;toar_LT51590151987201XXX02_2;LT5;1987;201;null
555870.52;7137658.6;toar_LT51610151987263XXX02_2;LT5;1987;263;0.135491543516041
555870.52;7137658.6;toar_LT51590161985131KIS00_2;LT5;1985;131;null
555870.52;7137658.6;toar_LT51600151985234KIS00_2;LT5;1985;234;0.268305076095191
555870.52;7137658.6;toar_LT51590151998087KIS00_2;LT5;1998;087;null
555870.52;7137658.6;toar_LT51610151987183XXX02_2;LT5;1987;183;0.0767548672844436
555870.52;7137658.6;toar_LT51620152011096KIS00_2;LT5;2011;096;0.637224525845473
555870.52;7137658.6;toar_LT51580161990106KIS00_2;LT5;1990;106;null
555870.52;7137658.6;toar_LT51580161986351XXX03_2;LT5;1986;351;null
555870.52;7137658.6;toar_LT51590151986166XXX03_2;LT5;1986;166;null
555870.52;7137658.6;toar_LT51590161986118KIS00_2;LT5;1986;118;null
555870.52;7137658.6;toar_LT51620151986091KIS00_2;LT5;1986;091;0.274668607220337
555870.52;7137658.6;toar_LT51610161985113KIS00_2;LT5;1985;113;null
555870.52;7137658.6;toar_LT51590161987137XXX02_2;LT5;1987;137;null
555870.52;7137658.6;toar_LT51610152011153KIS01_2;LT5;2011;153;0.0769717853909978
555870.52;7137658.6;toar_LT51610161985129KIS00_2;LT5;1985;129;null
555870.52;7137658.6;toar_LT51600151987256XXX02_2;LT5;1987;256;0.0860485203150012
555870.52;7137658.6;toar_LT51620151984198XXX01_2;LT5;1984;198;0.0623399378728024
555870.52;7137658.6;toar_LT51590151985259KIS00_2;LT5;1985;259;null
555870.52;7137658.6;toar_LT51590161985067KIS00_2;LT5;1985;067;null
555870.52;7137658.6;toar_LT51610161989204KIS00_2;LT5;1989;204;null
555870.52;7137658.6;toar_LT51610152009179KIS00_2;LT5;2009;179;0.733276723688679
555870.52;7137658.6;toar_LT41600161988187XXX03_2;LT4;1988;187;null
555870.52;7137658.6;toar_LT51620151987270KIS00_2;LT5;1987;270;0.449074389409352
555870.52;7137658.6;toar_LT51600162006276IKR01_2;LT5;2006;276;null
555870.52;7137658.6;toar_LT51590151987073XXX01_2;LT5;1987;073;null
555870.52;7137658.6;toar_LT51590162007192MOR01_2;LT5;2007;192;null
555870.52;7137658.6;toar_LT51600161998286KIS00_2;LT5;1998;286;null
555870.52;7137658.6;toar_LT41590151988196XXX03_2;LT4;1988;196;null
555870.52;7137658.6;toar_LT51600161997299KIS00_2;LT5;1997;299;null
555870.52;7137658.6;toar_LT51580162010193MOR00_2;LT5;2010;193;null
555870.52;7137658.6;toar_LT51600151986221XXX05_2;LT5;1986;221;0.641012635973844
555870.52;7137658.6;toar_LT51590152009213KIS01_2;LT5;2009;213;null
555870.52;7137658.6;toar_LT51610151987247XXX02_2;LT5;1987;247;0.232326730745353
555870.52;7137658.6;toar_LT51620152007277MOR00_2;LT5;2007;277;0.406555777387198
555870.52;7137658.6;toar_LT51590162011251MOR00_2;LT5;2011;251;null
555870.52;7137658.6;toar_LT51590152007208IKR00_2;LT5;2007;208;null
555870.52;7137658.6;toar_LT51600161985266KIS00_2;LT5;1985;266;null
555870.52;7137658.6;toar_LT51590151990113KIS00_2;LT5;1990;113;null
555870.52;7137658.6;toar_LT51590151994220KIS00_2;LT5;1994;220;null
555870.52;7137658.6;toar_LT51610161985257KIS00_2;LT5;1985;257;null
555870.52;7137658.6;toar_LT51610161986116KIS00_2;LT5;1986;116;null
555870.52;7137658.6;toar_LT41600151988187XXX03_2;LT4;1988;187;0.182005822817101
555870.52;7137658.6;toar_LT51610161988170KIS00_2;LT5;1988;170;null
555870.52;7137658.6;toar_LT51600162007135IKR01_2;LT5;2007;135;null
555870.52;7137658.6;toar_LT41590151988212XXX03_2;LT4;1988;212;null
555870.52;7137658.6;toar_LT51600151986157XXX04_2;LT5;1986;157;0.0672149718789472
555870.52;7137658.6;toar_LT51600151988195KIS00_2;LT5;1988;195;0.0683460293944954
555870.52;7137658.6;toar_LT41580161988173XXX03_2;LT4;1988;173;null
555870.52;7137658.6;toar_LT51590151986230XXX03_2;LT5;1986;230;null
555870.52;7137658.6;toar_LT51610161994234KIS00_2;LT5;1994;234;null
555870.52;7137658.6;toar_LT51620151988225KIS00_2;LT5;1988;225;0.166177438813994
555870.52;7137658.6;toar_LT51590151988220KIS00_2;LT5;1988;220;null
555870.52;7137658.6;toar_LT51620151986363XXX03_2;LT5;1986;363;0.31593394768039
555870.52;7137658.6;toar_LT51580161988117KIS00_2;LT5;1988;117;null
555870.52;7137658.6;toar_LT51610151984127KIS00_2;LT5;1984;127;0.355872128686029
555870.52;7137658.6;toar_LT51620151989099KIS00_2;LT5;1989;099;0.327389720438326
555870.52;7137658.6;toar_LT51580161998128KIS00_2;LT5;1998;128;null
555870.52;7137658.6;toar_LT51620151990182KIS00_2;LT5;1990;182;0.0673613861835211
555870.52;7137658.6;toar_LT51600161986349XXX03_2;LT5;1986;349;null
555870.52;7137658.6;toar_LT51590152010200KIS01_2;LT5;2010;200;null
555870.52;7137658.6;toar_LT51610161990207KIS00_2;LT5;1990;207;null
555870.52;7137658.6;toar_LT51620152009266MOR00_2;LT5;2009;266;0.460179227325448
555870.52;7137658.6;toar_LT51610161986228XXX03_2;LT5;1986;228;null
555870.52;7137658.6;toar_LT51620151985232KIS00_2;LT5;1985;232;0.361982303509528
555870.52;7137658.6;toar_LT41580161988285XXX03_2;LT4;1988;285;null
555870.52;7137658.6;toar_LT51600151987064AAA02_2;LT5;1987;064;0.471578563898615
555870.52;7137658.6;toar_LT51610151997258KIS00_2;LT5;1997;258;0.108272369801326
555870.52;7137658.6;toar_LT51610162011121KIS00_2;LT5;2011;121;null
555870.52;7137658.6;toar_LT51620152009186KIS01_2;LT5;2009;186;0.0943174456868357
555870.52;7137658.6;toar_LT51590151986342XXX03_2;LT5;1986;342;null
555870.52;7137658.6;toar_LT51600151985122KIS00_2;LT5;1985;122;0.558223775068967
555870.52;7137658.6;toar_LT51610161990159KIS00_2;LT5;1990;159;null
555870.52;7137658.6;toar_LT51590161990257KIS00_2;LT5;1990;257;null
555870.52;7137658.6;toar_LT51600162011146KIS00_2;LT5;2011;146;null
555870.52;7137658.6;toar_LT51590161990129KIS00_2;LT5;1990;129;null
555870.52;7137658.6;toar_LT51600161986141XXX03_2;LT5;1986;141;null
555870.52;7137658.6;toar_LT51580161985236KIS00_2;LT5;1985;236;null
555870.52;7137658.6;toar_LT51600161989245KIS00_2;LT5;1989;245;null
555870.52;7137658.6;toar_LT51590161987009XXX03_2;LT5;1987;009;null
555870.52;7137658.6;toar_LT51600151989085KIS00_2;LT5;1989;085;0.623860583400739
555870.52;7137658.6;toar_LT51580161989135KIS00_2;LT5;1989;135;null
555870.52;7137658.6;toar_LT51590161985099KIS00_2;LT5;1985;099;null
555870.52;7137658.6;toar_LT51610152010230KIS01_2;LT5;2010;230;0.654319654830971
555870.52;7137658.6;toar_LT51620151988145KIS00_2;LT5;1988;145;0.67960010382301
555870.52;7137658.6;toar_LT51600151990104KIS00_2;LT5;1990;104;0.677952081620956
555870.52;7137658.6;toar_LT51610161985065KIS00_2;LT5;1985;065;null
555870.52;7137658.6;toar_LT51590152007192IKR00_2;LT5;2007;192;null
555870.52;7137658.6;toar_LT51600152007135IKR01_2;LT5;2007;135;0.219910935393512
555870.52;7137658.6;toar_LT51610161986276XXX02_2;LT5;1986;276;null
555870.52;7137658.6;toar_LT51600162009236KIS00_2;LT5;2009;236;null
555870.52;7137658.6;toar_LT51600161998190KIS00_2;LT5;1998;190;null
555870.52;7137658.6;toar_LT51590161994220KIS00_2;LT5;1994;220;null
555870.52;7137658.6;toar_LT51600161988099KIS00_2;LT5;1988;099;null
555870.52;7137658.6;toar_LT51620152011224KIS01_2;LT5;2011;224;0.179639815276221
555870.52;7137658.6;toar_LT51590161986326XXX03_2;LT5;1986;326;null
555870.52;7137658.6;toar_LT51600161987128XXX02_2;LT5;1987;128;null
555870.52;7137658.6;toar_LT51590161998135KIS00_2;LT5;1998;135;null
555870.52;7137658.6;toar_LT51600152006196KIS01_2;LT5;2006;196;0.0711593026812686
555870.52;7137658.6;toar_LT51600162011226KIS01_2;LT5;2011;226;null
555870.52;7137658.6;toar_LT51610151988266KIS00_2;LT5;1988;266;null
555870.52;7137658.6;toar_LT51610161989172KIS00_2;LT5;1989;172;null
555870.52;7137658.6;toar_LT51620151994241KIS00_2;LT5;1994;241;0.0882675212887425
555870.52;7137658.6;toar_LT51600161986365XXX03_2;LT5;1986;365;null
555870.52;7137658.6;toar_LT51610151986180XXX03_2;LT5;1986;180;0.141067757123598
555870.52;7137658.6;toar_LT51600151998286KIS00_2;LT5;1998;286;0.214284506660166
555870.52;7137658.6;toar_LT51600161987144XXX02_2;LT5;1987;144;null
555870.52;7137658.6;toar_LT51610161994202KIS00_2;LT5;1994;202;null
555870.52;7137658.6;toar_LT51580161986239XXX03_2;LT5;1986;239;null
555870.52;7137658.6;toar_LT51580161985124KIS00_2;LT5;1985;124;null
555870.52;7137658.6;toar_LT51620151998204KIS00_2;LT5;1998;204;0.0772171197410407
555870.52;7137658.6;toar_LT51580162009206MOR00_2;LT5;2009;206;null
555870.52;7137658.6;toar_LT51600162011194KIS01_2;LT5;2011;194;null
555870.52;7137658.6;toar_LT51600151985266KIS00_2;LT5;1985;266;0.459723723452353
555870.52;7137658.6;toar_LT51610151988186KIS00_2;LT5;1988;186;0.089649515755589
555870.52;7137658.6;toar_LT41580161988189XXX03_2;LT4;1988;189;null
555870.52;7137658.6;toar_LT51590161990193KIS00_2;LT5;1990;193;null
555870.52;7137658.6;toar_LT51600152007215IKR01_2;LT5;2007;215;0.163332202573497
555870.52;7137658.6;toar_LT51580161994181KIS00_2;LT5;1994;181;null
555870.52;7137658.6;toar_LT51600151998190KIS00_2;LT5;1998;190;0.0743570575902503
555870.52;7137658.6;toar_LT51590151987057XXX02_2;LT5;1987;057;null
555870.52;7137658.6;toar_LT51580161986175XXX02_2;LT5;1986;175;null
555870.52;7137658.6;toar_LT51590151990161KIS00_2;LT5;1990;161;null
555870.52;7137658.6;toar_LT51600151987080KIS00_2;LT5;1987;080;0.586704423797331
555870.52;7137658.6;toar_LT51590161989158KIS00_2;LT5;1989;158;null
555870.52;7137658.6;toar_LT51600151990168KIS00_2;LT5;1990;168;0.560389921315448
555870.52;7137658.6;toar_LT51610161998213KIS00_2;LT5;1998;213;null
555870.52;7137658.6;toar_LT51610161986212XXX03_2;LT5;1986;212;null
555870.52;7137658.6;toar_LT51590161987265XXX02_2;LT5;1987;265;null
555870.52;7137658.6;toar_LT51580161985268KIS00_2;LT5;1985;268;null
555870.52;7137658.6;toar_LT51600151988147KIS00_2;LT5;1988;147;0.136781205952128
555870.52;7137658.6;toar_LT51600151989069KIS00_2;LT5;1989;069;0.417567627351383
555870.52;7137658.6;toar_LT51600161985234KIS00_2;LT5;1985;234;null
555870.52;7137658.6;toar_LT51610152010214KIS01_2;LT5;2010;214;0.159304490844874
555870.52;7137658.6;toar_LT41600151988283XXX03_2;LT4;1988;283;0.0920692618631713
555870.52;7137658.6;toar_LT51590161994252KIS00_2;LT5;1994;252;null
555870.52;7137658.6;toar_LT51600161998270BIK00_2;LT5;1998;270;null
555870.52;7137658.6;toar_LT51600161989229KIS00_2;LT5;1989;229;null
555870.52;7137658.6;toar_LT51620151989179KIS00_2;LT5;1989;179;0.278151672306686
555870.52;7137658.6;toar_LT51600161986157XXX04_2;LT5;1986;157;null
555870.52;7137658.6;toar_LT51610162009163KIS01_2;LT5;2009;163;null
555870.52;7137658.6;toar_LT51590151990225KIS00_2;LT5;1990;225;null
555870.52;7137658.6;toar_LT51610152006267MOR00_2;LT5;2006;267;0.089295280789445
555870.52;7137658.6;toar_LT51620151990150KIS00_2;LT5;1990;150;0.14658101105148
555870.52;7137658.6;toar_LT51590152009165KIS01_2;LT5;2009;165;null
555870.52;7137658.6;toar_LT51590152009245KIS02_2;LT5;2009;245;null
555870.52;7137658.6;toar_LT51600152009204KIS01_2;LT5;2009;204;0.0803972964854124
555870.52;7137658.6;toar_LT51600151986093KIS00_2;LT5;1986;093;0.555895522607049
555870.52;7137658.6;toar_LT51620151990246KIS00_2;LT5;1990;246;0.0830705181250678
555870.52;7137658.6;toar_LT51620151987206XXX02_2;LT5;1987;206;0.673355989926463
555870.52;7137658.6;toar_LT41590161988180XXX03_2;LT4;1988;180;null
555870.52;7137658.6;toar_LT51590162009261MOR00_2;LT5;2009;261;null
555870.52;7137658.6;toar_LT51590152006253MOR01_2;LT5;2006;253;null
555870.52;7137658.6;toar_LT51580161984170XXX01_2;LT5;1984;170;null
555870.52;7137658.6;toar_LT51590152011203KIS01_2;LT5;2011;203;null
555870.52;7137658.6;toar_LT51590152007272IKR00_2;LT5;2007;272;null
555870.52;7137658.6;toar_LT51600152011178KIS01_2;LT5;2011;178;0.0726700301830591
555870.52;7137658.6;toar_LT51610161985273KIS00_2;LT5;1985;273;null
555870.52;7137658.6;toar_LT51620152007245MOR00_2;LT5;2007;245;0.412328352080907
555870.52;7137658.6;toar_LT51610161987119XXX02_2;LT5;1987;119;null
555870.52;7137658.6;toar_LT51600161990264KIS00_2;LT5;1990;264;null
555870.52;7137658.6;toar_LT51610162009227KIS01_2;LT5;2009;227;null
555870.52;7137658.6;toar_LT51590151998215KIS00_2;LT5;1998;215;null
555870.52;7137658.6;toar_LT51590151985131KIS00_2;LT5;1985;131;null
555870.52;7137658.6;toar_LT51580161987242XXX02_2;LT5;1987;242;null
555870.52;7137658.6;toar_LT51600161989181KIS00_2;LT5;1989;181;null
555870.52;7137658.6;toar_LT51620152011128KIS00_2;LT5;2011;128;0.0833467032739244
555870.52;7137658.6;toar_LT51600152006180KIS00_2;LT5;2006;180;0.0761072078939752
555870.52;7137658.6;toar_LT41610151988178XXX03_2;LT4;1988;178;0.0704803347722377
555870.52;7137658.6;toar_LT51610162011169KIS01_2;LT5;2011;169;null
555870.52;7137658.6;toar_LT51590162007144IKR01_2;LT5;2007;144;null
555870.52;7137658.6;toar_LT51590151998263KIS00_2;LT5;1998;263;null
555870.52;7137658.6;toar_LT51590151986118KIS00_2;LT5;1986;118;null
555870.52;7137658.6;toar_LT51610151994138KIS00_2;LT5;1994;138;0.411433086901152
555870.52;7137658.6;toar_LT51620151988193KIS00_2;LT5;1988;193;0.0647622232407269
555870.52;7137658.6;toar_LT51600151984184XXX05_2;LT5;1984;184;0.0702238186458005
555870.52;7137658.6;toar_LT51600151989229KIS00_2;LT5;1989;229;0.0722614995751849
555870.52;7137658.6;toar_LT51590161986230XXX03_2;LT5;1986;230;null
555870.52;7137658.6;toar_LT51600151986125KIS00_2;LT5;1986;125;0.720620768682896
555870.52;7137658.6;toar_LT51590161997260KIS00_2;LT5;1997;260;null
555870.52;7137658.6;toar_LT51620151988081KIS00_2;LT5;1988;081;0.291795125577837
555870.52;7137658.6;toar_LT51580161990122KIS00_2;LT5;1990;122;null
555870.52;7137658.6;toar_LT51610151986244XXX03_2;LT5;1986;244;0.0728291801261826
555870.52;7137658.6;toar_LT51600152007199IKR00_2;LT5;2007;199;0.0859990805320149
555870.52;7137658.6;toar_LT51590151989158KIS00_2;LT5;1989;158;null
555870.52;7137658.6;toar_LT51610162006267MOR00_2;LT5;2006;267;null
555870.52;7137658.6;toar_LT51600161989101KIS00_2;LT5;1989;101;null
555870.52;7137658.6;toar_LT51600162006196KIS01_2;LT5;2006;196;null
555870.52;7137658.6;toar_LT51600162007263IKR01_2;LT5;2007;263;null
555870.52;7137658.6;toar_LT51590162006253MOR01_2;LT5;2006;253;null
555870.52;7137658.6;toar_LT51600151987032XXX02_2;LT5;1987;032;0.262885252205024
555870.52;7137658.6;toar_LT51610162006171KIS01_2;LT5;2006;171;null
555870.52;7137658.6;toar_LT51580162007233IKR01_2;LT5;2007;233;null
555870.52;7137658.6;toar_LT51580161990074KIS00_2;LT5;1990;074;null
555870.52;7137658.6;toar_LT51600151988115KIS00_2;LT5;1988;115;0.362897263952419
555870.52;7137658.6;toar_LT51590151989174KIS00_2;LT5;1989;174;null
555870.52;7137658.6;toar_LT41620151988185XXX03_2;LT4;1988;185;0.210671913196615
555870.52;7137658.6;toar_LT51580161985060KIS00_2;LT5;1985;060;null
555870.52;7137658.6;toar_LT41620151988169XXX03_2;LT4;1988;169;0.407663901302271
555870.52;7137658.6;toar_LT51580161987130XXX02_2;LT5;1987;130;null
555870.52;7137658.6;toar_LT51610161998149KIS00_2;LT5;1998;149;null
